252,11
253,10
254,11
255,2
256,10
257,2
258,12
259,1
260,11
261,8
262,2
263,11
264,7
265,9
266,1
267,12
268,4
269,6
270,2
271,2
272,11
273,2
274,4
275,1
276,8
277,12
278,13
279,3
280,2
281,10
282,6
283,0
284,7
285,2
286,11
287,0
288,12
289,0
290,12
291,3
292,4
293,13
294,0
295,11
296,11
297,9
298,13
299,6
300,11
301,1
302,10
303,12
304,3
305,6
306,11
307,11
308,12
309,4
310,4
311,0
312,7
313,3
314,8
315,9
316,4
317,10
318,10
319,1
320,11
321,7
322,12
323,1
324,10
325,8
326,1
327,7
328,5
329,11
330,1
331,12
332,8
333,8
334,1
335,0
336,6
337,11
338,12
339,11
340,6
341,8
342,11
343,12
344,4
345,7
346,11
347,3
348,1
349,4
350,11
351,2
352,4
353,11
354,6
355,1
356,10
357,12
358,8
359,12
360,2
361,11
362,9
363,1
364,6
365,1
366,1
367,6
368,0
369,11
370,4
371,9
372,12
373,0
374,11
375,1
376,13
377,0
378,1
379,1
380,11
381,8
382,7
383,9
384,2
385,9
386,1
387,12
388,3
389,1
390,13
391,10
392,11
393,12
394,7
395,1
396,2
397,8
398,2
399,3
400,13
401,1
402,5
403,11
404,7
405,6
406,13
407,2
408,13
409,1
410,12
411,6
412,13
413,12
414,10
415,10
416,10
417,12
418,7
419,4
420,2
421,0
422,4
423,11
424,4
425,9
426,11
427,0
428,6
429,0
430,8
431,1
432,3
433,0
434,11
435,13
436,2
437,5
438,0
439,7
440,4
441,11
442,6
443,1
444,4
445,12
446,2
447,10
448,2
449,1
450,1
451,3
452,6
453,10
454,6
455,9
456,7
457,8
458,9
459,8
460,2
461,0
462,1
463,1
464,8
465,4
466,2
467,11
468,8
469,8
470,9
471,11
472,0
473,12
474,10
475,1
476,10
477,3
478,2
479,11
480,6
481,7
482,2
483,13
484,6
485,4
486,7
487,7
488,1
489,0
490,3
491,5
492,11
493,0
494,10
495,7
496,4
497,13
498,4
499,2
500,2
501,5
502,1
503,11
504,11
505,13
506,11
507,11
508,12
509,6
510,8
511,3
512,0
513,6
514,6
515,2
516,4
517,1
518,1
519,10
520,10
521,8
522,13
523,2
524,7
525,9
526,11
527,2
528,3
529,1
530,13
531,1
532,1
533,11
534,11
535,2
536,4
537,0
538,1
539,4
540,8
541,10
542,7
543,1
544,7
545,2
546,9
547,1
548,4
549,0
550,9
551,12
552,6
553,13
554,6
555,12
556,4
557,0
558,8
559,3
560,1
561,4
562,2
563,4
564,1
565,0
566,8
567,13
568,12
569,10
570,4
571,0
572,2
573,8
574,13
575,0
576,7
577,13
578,3
579,0
580,11
581,12
582,2
583,9
584,8
585,5
586,2
587,10
588,4
589,3
590,3
591,8
592,2
593,12
594,6
595,10
596,12
597,13
598,3
599,1
600,6
601,12
602,10
603,9
604,1
605,8
606,0
607,8
608,4
609,2
610,4
611,8
612,11
613,13
614,2
615,12
616,1
617,3
618,12
619,0
620,0
621,1
622,5
623,5
624,2
625,1
626,0
627,8
628,11
629,3
630,10
631,7
632,0
633,1
634,2
635,3
636,1
637,7
638,0
639,9
640,11
641,3
642,7
643,1
644,11
645,11
646,1
647,2
648,13
649,8
650,1
651,6
652,2
653,11
654,11
655,3
656,7
657,0
658,3
659,1
660,6
661,12
662,6
663,0
664,11
665,2
666,1
667,7
668,10
669,0
670,13
671,1
672,2
673,6
674,1
675,7
676,12
677,2
678,1
679,2
680,1
681,13
682,0
683,3
684,7
685,5
686,6
687,10
688,8
689,11
690,3
691,11
692,0
693,1
694,12
695,0
696,13
697,0
698,11
699,9
700,12
701,4
702,6
703,8
704,8
705,2
706,8
707,12
708,13
709,13
710,11
711,6
712,3
713,6
714,2
715,1
716,3
717,9
718,7
719,4
720,0
721,11
722,9
723,6
724,9
725,8
726,8
727,11
728,8
729,11
730,3
731,12
732,4
733,2
734,4
735,10
736,1
737,2
738,12
739,0
740,7
741,11
742,11
743,9
744,10
745,8
746,1
747,11
748,4
749,0
750,6
751,13
752,0
753,10
754,12
755,9
756,8
757,12
758,5
759,12
760,8
761,7
762,5
763,2
764,2
765,13
766,13
767,2
768,3
769,0
770,5
771,3
772,4
773,11
774,0
775,3
776,12
777,9
778,0
779,6
780,12
781,9
782,9
783,7
784,10
785,2
786,6
787,2
788,7
789,6
790,12
791,10
792,8
793,2
794,11
795,3
796,3
797,10
798,7
799,3
800,10
801,2
802,2
803,3
804,8
805,6
806,10
807,0
808,6
809,0
810,3
811,1
812,1
813,4
814,11
815,1
816,0
817,12
818,11
819,6
820,11
821,11
822,3
823,5
824,10
825,1
826,7
827,12
828,10
829,10
830,1
831,5
832,11
833,9
834,0
835,3
836,4
837,11
838,1
839,3
840,1
841,6
842,1
843,2
844,4
845,8
846,8
847,1
848,1
849,4
850,6
851,7
852,0
853,10
854,1
855,7
856,2
857,1
858,9
859,0
860,1
861,1
862,4
863,8
864,2
865,1
866,6
867,12
868,9
869,1
870,6
871,12
872,10
873,7
874,7
875,10
876,9
877,1
878,5
879,13
880,1
881,3
882,8
883,0
884,12
885,0
886,0
887,8
888,8
889,11
890,2
891,4
892,13
893,2
894,10
895,7
896,9
897,10
898,10
899,11
900,1
901,9
902,1
903,5
904,0
905,11
906,9
907,2
908,1
909,7
910,9
911,13
912,11
913,3
914,6
915,8
916,0
917,4
918,2
919,3
920,8
921,2
922,2
923,6
924,2
925,13
926,4
927,11
928,13
929,3
930,13
931,3
932,10
933,9
934,1
935,0
936,7
937,5
938,2
939,1
940,10
941,12
942,9
943,1
944,6
945,1
946,1
947,8
948,8
949,10
950,2
951,13
952,2
953,4
954,7
955,1
956,1
957,7
958,11
959,7
960,11
961,1
962,10
963,7
964,8
965,9
966,13
967,7
968,0
969,13
970,2
971,6
972,1
973,2
974,1
975,7
976,4
977,11
978,11
979,4
980,3
981,7
982,12
983,10
984,12
985,3
986,11
987,12
988,6
989,2
990,1
991,8
992,11
993,4
994,4
995,12
996,2
997,7
998,6
999,0
1000,4
1001,4
1002,6
1003,12
1004,2
1005,10
1006,10
1007,1
1008,2
1009,0
1010,4
1011,7
1012,6
1013,0
1014,7
1015,0
1016,8
1017,4
1018,2
1019,1
1020,1
1021,1
1022,8
1023,12
1024,2
1025,7
1026,11
1027,4
1028,2
1029,11
1030,8
1031,11
1032,8
1033,13
1034,0
1035,4
1036,13
1037,8
1038,7
1039,11
1040,10
1041,3
1042,0
1043,2
1044,7
1045,11
1046,12
1047,7
1048,10
1049,0
1050,11
1051,0
1052,11
1053,2
1054,12
1055,1
1056,0
1057,2
1058,13
1059,4
1060,8
1061,1
1062,0
1063,9
1064,8
1065,1
1066,13
1067,0
1068,7
1069,0
1070,2
1071,10
1072,2
1073,2
1074,8
1075,3
1076,2
1077,11
1078,6
1079,6
1080,1
1081,8
1082,3
1083,9
1084,12
1085,3
1086,3
1087,6
1088,4
1089,7
1090,1
1091,6
1092,11
1093,6
1094,4
1095,1
1096,8
1097,2
1098,6
1099,8
1100,7
1101,4
1102,10
1103,0
1104,8
1105,8
1106,5
1107,13
1108,5
1109,2
1110,11
1111,4
1112,0
1113,7
1114,2
1115,0
1116,4
1117,0
1118,11
1119,2
1120,2
1121,6
1122,10
1123,6
1124,7
1125,2
1126,8
1127,3
1128,11
1129,10
1130,6
1131,1
1132,8
1133,10
1134,12
1135,9
1136,12
1137,12
1138,13
1139,4
1140,9
1141,4
1142,3
1143,3
1144,10
1145,12
1146,8
1147,7
1148,7
1149,2
1150,0
1151,13
1152,3
1153,5
1154,1
1155,4
1156,2
1157,10
1158,2
1159,0
1160,6
1161,11
1162,12
1163,2
1164,8
1165,4
1166,9
1167,8
1168,9
1169,4
1170,12
1171,1
1172,3
1173,13
1174,6
1175,12
1176,12
1177,10
1178,6
1179,8
1180,13
1181,0
1182,9
1183,7
1184,10
1185,1
1186,10
1187,10
1188,4
1189,13
1190,2
1191,2
1192,11
1193,4
1194,9
1195,7
1196,6
1197,2
1198,8
1199,13
1200,9
1201,4
1202,8
1203,10
1204,8
1205,11
1206,4
1207,9
1208,11
1209,3
1210,2
1211,1
1212,4
1213,8
1214,3
1215,2
1216,8
1217,0
1218,11
1219,12
1220,11
1221,9
1222,1
1223,8
1224,2
1225,11
1226,8
1227,8
1228,10
1229,6
1230,8
1231,1
1232,11
1233,2
1234,7
1235,13
1236,11
1237,1
1238,1
1239,8
1240,7
1241,1
1242,13
1243,6
1244,2
1245,4
1246,11
1247,1
1248,11
1249,10
1250,7
1251,2
1252,10
1253,9
1254,1
1255,0
1256,8
1257,8
1258,3
1259,4
1260,2
1261,11
1262,11
1263,11
1264,13
1265,0
1266,4
1267,4
1268,7
1269,2
1270,4
1271,3
1272,9
1273,0
1274,2
1275,10
1276,12
1277,11
1278,1
1279,2
1280,4
1281,13
1282,1
1283,2
1284,7
1285,11
1286,2
1287,2
1288,6
1289,10
1290,11
1291,11
1292,7
1293,12
1294,12
1295,7
1296,11
1297,6
1298,0
1299,8
1300,2
1301,8
1302,3
1303,1
1304,10
1305,6
1306,4
1307,11
1308,11
1309,0
1310,0
1311,12
1312,13
1313,10
1314,13
1315,10
1316,11
1317,0
1318,8
1319,1
1320,4
1321,12
1322,2
1323,13
1324,4
1325,2
1326,11
1327,0
1328,1
1329,2
1330,9
1331,11
1332,10
1333,12
1334,4
1335,8
1336,6
1337,1
1338,7
1339,0
1340,8
1341,2
1342,13
1343,6
1344,6
1345,8
1346,11
1347,11
1348,11
1349,9
1350,10
1351,0
1352,1
1353,11
1354,7
1355,6
1356,1
1357,0
1358,2
1359,7
1360,2
1361,6
1362,11
1363,10
1364,4
1365,10
1366,9
1367,3
1368,11
1369,10
1370,10
1371,6
1372,5
1373,10
1374,6
1375,11
1376,12
1377,9
1378,2
1379,11
1380,7
1381,9
1382,8
1383,6
1384,11
1385,0
1386,10
1387,6
1388,2
1389,0
1390,0
1391,6
1392,7
1393,13
1394,3
1395,4
1396,11
1397,10
1398,4
1399,11
1400,12
1401,1
1402,8
1403,7
1404,3
1405,3
1406,7
1407,10
1408,2
1409,6
1410,8
1411,7
1412,2
1413,3
1414,8
1415,1
1416,11
1417,1
1418,8
1419,2
1420,1
1421,7
1422,0
1423,9
1424,2
1425,7
1426,4
1427,10
1428,12
1429,3
1430,11
1431,10
1432,2
1433,11
1434,13
1435,7
1436,7
1437,6
1438,1
1439,11
1440,2
1441,4
1442,4
1443,3
1444,0
1445,2
1446,3
1447,8
1448,1
1449,13
1450,1
1451,6
1452,1
1453,7
1454,9
1455,11
1456,2
1457,3
1458,3
1459,5
1460,6
1461,7
1462,12
1463,11
1464,12
1465,8
1466,2
1467,9
1468,12
1469,5
1470,11
1471,0
1472,10
1473,7
1474,7
1475,3
1476,0
1477,12
1478,4
1479,2
1480,0
1481,13
1482,2
1483,10
1484,11
1485,2
1486,2
1487,2
1488,10
1489,6
1490,2
1491,4
1492,11
1493,4
1494,4
1495,12
1496,2
1497,1
1498,10
1499,9
1500,6
1501,4
1502,5
1503,3
1504,7
1505,7
1506,1
1507,0
1508,6
1509,4
1510,3
1511,2
1512,9
1513,11
1514,1
1515,0
1516,0
1517,9
1518,4
1519,13
1520,11
1521,10
1522,0
1523,8
1524,9
1525,0
1526,4
1527,0
1528,2
1529,12
1530,1
1531,1
1532,7
1533,11
1534,10
1535,2
1536,12
1537,11
1538,2
1539,8
1540,4
1541,6
1542,1
1543,2
1544,1
1545,4
1546,3
1547,1
1548,7
1549,7
1550,12
1551,8
1552,0
1553,12
1554,6
1555,8
1556,12
1557,9
1558,8
1559,4
1560,11
1561,2
1562,12
1563,2
1564,10
1565,3
1566,8
1567,2
1568,8
1569,2
1570,7
1571,8
1572,12
1573,4
1574,12
1575,7
1576,13
1577,6
1578,11
1579,8
1580,3
1581,0
1582,0
1583,13
1584,5
1585,10
1586,2
1587,10
1588,5
1589,3
1590,0
1591,12
1592,5
1593,11
1594,8
1595,4
1596,6
1597,11
1598,4
1599,7
1600,11
1601,6
1602,1
1603,2
1604,8
1605,6
1606,6
1607,13
1608,8
1609,12
1610,7
1611,7
1612,1
1613,9
1614,12
1615,7
1616,0
1617,10
1618,3
1619,10
1620,11
1621,11
1622,9
1623,2
1624,8
1625,1
1626,6
1627,8
1628,3
1629,13
1630,7
1631,6
1632,1
1633,1
1634,0
1635,2
1636,8
1637,0
1638,10
1639,1
1640,13
1641,13
1642,12
1643,2
1644,12
1645,11
1646,8
1647,8
1648,6
1649,3
1650,10
1651,2
1652,2
1653,2
1654,0
1655,11
1656,11
1657,0
1658,1
1659,8
1660,6
1661,3
1662,1
1663,8
1664,1
1665,7
1666,0
1667,0
1668,2
1669,2
1670,11
1671,6
1672,6
1673,2
1674,10
1675,1
1676,1
1677,2
1678,2
1679,4
1680,2
1681,10
1682,8
1683,9
1684,13
1685,7
1686,8
1687,10
1688,8
1689,6
1690,1
1691,8
1692,1
1693,11
1694,1
1695,0
1696,1
1697,13
1698,0
1699,2
1700,4
1701,2
1702,7
1703,7
1704,4
1705,8
1706,10
1707,8
1708,0
1709,11
1710,1
1711,8
1712,12
1713,12
1714,1
1715,7
1716,4
1717,4
1718,0
1719,11
1720,12
1721,3
1722,12
1723,7
1724,2
1725,2
1726,7
1727,6
1728,10
1729,12
1730,6
1731,2
1732,1
1733,6
1734,8
1735,2
1736,13
1737,6
1738,6
1739,8
1740,12
1741,11
1742,0
1743,10
1744,12
1745,1
1746,4
1747,3
1748,1
1749,5
1750,9
1751,6
1752,2
1753,6
1754,9
1755,8
1756,1
1757,3
1758,3
1759,1
1760,11
1761,4
1762,0
1763,6
1764,2
1765,4
1766,3
1767,13
1768,1
1769,4
1770,6
1771,4
1772,6
1773,0
1774,8
1775,12
1776,7
1777,4
1778,8
1779,8
1780,3
1781,8
1782,11
1783,0
1784,2
1785,7
1786,0
1787,0
1788,4
1789,0
1790,11
1791,7
1792,7
1793,4
1794,6
1795,3
1796,7
1797,9
1798,3
1799,6
1800,6
1801,6
1802,2
1803,2
1804,3
1805,8
1806,4
1807,1
1808,13
1809,11
1810,2
1811,0
1812,6
1813,12
1814,2
1815,3
1816,4
1817,11
1818,13
1819,4
1820,1
1821,1
1822,4
1823,9
1824,13
1825,8
1826,7
1827,10
1828,8
1829,11
1830,3
1831,9
1832,2
1833,9
1834,4
1835,12
1836,1
1837,13
1838,7
1839,2
1840,1
1841,4
1842,4
1843,10
1844,8
1845,11
1846,1
1847,11
1848,0
1849,13
1850,11
1851,4
1852,0
1853,6
1854,12
1855,1
1856,11
1857,6
1858,8
1859,9
1860,0
1861,11
1862,6
1863,11
1864,0
1865,9
1866,8
1867,3
1868,6
1869,13
1870,5
1871,6
1872,8
1873,8
1874,7
1875,9
1876,4
1877,11
1878,2
1879,7
1880,11
1881,12
1882,0
1883,7
1884,1
1885,12
1886,0
1887,0
1888,0
1889,1
1890,0
1891,6
1892,9
1893,4
1894,0
1895,2
1896,12
1897,0
1898,11
1899,1
1900,11
1901,7
1902,7
1903,1
1904,6
1905,8
1906,8
1907,6
1908,13
1909,0
1910,0
1911,3
1912,12
1913,6
1914,7
1915,7
1916,2
1917,0
1918,9
1919,11
1920,1
1921,11
1922,6
1923,0
1924,7
1925,5
1926,0
1927,4
1928,1
1929,13
1930,0
1931,10
1932,2
1933,11
1934,7
1935,2
1936,0
1937,3
1938,7
1939,6
1940,4
1941,11
1942,8
1943,1
1944,9
1945,11
1946,4
1947,9
1948,11
1949,12
1950,9
1951,1
1952,6
1953,1
1954,10
1955,3
1956,6
1957,3
1958,2
1959,2
1960,8
1961,13
1962,13
1963,8
1964,10
1965,11
1966,13
1967,12
1968,0
1969,9
1970,12
1971,4
1972,2
1973,3
1974,1
1975,7
1976,9
1977,4
1978,1
1979,12
1980,2
1981,13
1982,11
1983,1
1984,4
1985,0
1986,9
1987,11
1988,10
1989,13
1990,11
1991,11
1992,4
1993,3
1994,11
1995,8
1996,4
1997,7
1998,11
1999,13
2000,10
2001,4
2002,10
2003,11
2004,11
2005,11
2006,8
2007,2
2008,6
2009,3
2010,0
2011,7
2012,2
2013,7
2014,9
2015,13
2016,1
2017,0
2018,1
2019,4
2020,2
2021,4
2022,6
2023,2
2024,2
2025,1
2026,6
2027,6
2028,2
2029,10
2030,13
2031,3
2032,6
2033,6
2034,8
2035,7
2036,13
2037,4
2038,11
2039,0
2040,4
2041,8
2042,11
2043,9
2044,0
2045,7
2046,8
2047,3
2048,13
2049,13
2050,9
2051,2
2052,0
2053,1
2054,10
2055,1
2056,7
2057,12
2058,1
2059,7
2060,4
2061,12
2062,3
2063,2
2064,3
2065,0
2066,9
2067,11
2068,11
2069,0
2070,11
2071,10
2072,8
2073,1
2074,7
2075,0
2076,1
2077,2
2078,4
2079,6
2080,1
2081,2
2082,6
2083,2
2084,12
2085,4
2086,3
2087,13
2088,1
2089,0
2090,6
2091,7
2092,6
2093,1
2094,7
2095,5
2096,11
2097,3
2098,10
2099,11
2100,4
2101,9
2102,11
2103,13
2104,7
2105,11
2106,2
2107,11
2108,2
2109,8
2110,2
2111,9
2112,0
2113,2
2114,11
2115,4
2116,10
2117,2
2118,1
2119,11
2120,13
2121,11
2122,1
2123,1
2124,11
2125,2
2126,8
2127,12
2128,5
2129,6
2130,2
2131,2
2132,6
2133,1
2134,13
2135,4
2136,2
2137,9
2138,6
2139,3
2140,11
2141,2
2142,2
2143,12
2144,6
2145,11
2146,4
2147,1
2148,2
2149,3
2150,10
2151,8
2152,13
2153,9
2154,2
2155,8
2156,12
2157,11
2158,12
2159,0
2160,11
2161,7
2162,1
2163,4
2164,8
2165,4
2166,7
2167,10
2168,2
2169,2
2170,11
2171,7
2172,1
2173,8
2174,13
2175,11
2176,2
2177,0
2178,12
2179,8
2180,13
2181,10
2182,4
2183,8
2184,10
2185,1
2186,6
2187,7
2188,11
2189,12
2190,7
2191,1
2192,9
2193,3
2194,7
2195,2
2196,0
2197,1
2198,13
2199,2
2200,2
2201,6
2202,3
2203,7
2204,4
2205,11
2206,10
2207,12
2208,1
2209,1
2210,0
2211,10
2212,12
2213,11
2214,11
2215,8
2216,0
2217,0
2218,7
2219,11
2220,0
2221,11
2222,0
2223,9
2224,0
2225,4
2226,7
2227,1
2228,1
2229,0
2230,10
2231,8
2232,0
2233,10
2234,0
2235,0
2236,0
2237,2
2238,11
2239,11
2240,10
2241,13
2242,11
2243,13
2244,12
2245,3
2246,4
2247,12
2248,6
2249,12
2250,12
2251,2
2252,0
2253,7
2254,8
2255,12
2256,1
2257,8
2258,11
2259,10
2260,12
2261,8
2262,12
2263,2
2264,2
2265,7
2266,11
2267,11
2268,0
2269,0
2270,7
2271,11
2272,2
2273,9
2274,1
2275,13
2276,6
2277,11
2278,6
2279,10
2280,12
2281,11
2282,8
2283,5
2284,2
2285,6
2286,6
2287,2
2288,6
2289,2
2290,11
2291,2
2292,13
2293,13
2294,8
2295,3
2296,12
2297,11
2298,0
2299,8
2300,4
2301,2
2302,0
2303,10
2304,8
2305,4
2306,0
2307,9
2308,10
2309,8
2310,1
2311,0
2312,12
2313,4
2314,13
2315,2
2316,0
2317,12
2318,9
2319,2
2320,11
2321,0
2322,7
2323,6
2324,2
2325,8
2326,1
2327,2
2328,11
2329,8
2330,7
2331,2
2332,2
2333,1
2334,10
2335,1
2336,0
2337,8
2338,11
2339,0
2340,9
2341,3
2342,11
2343,6
2344,6
2345,13
2346,8
2347,4
2348,0
2349,0
2350,7
2351,0
2352,9
2353,3
2354,2
2355,8
2356,13
2357,7
2358,7
2359,12
2360,2
2361,7
2362,7
2363,9
2364,1
2365,3
2366,10
2367,6
2368,11
2369,8
2370,2
2371,1
2372,12
2373,2
2374,6
2375,7
2376,0
2377,8
2378,4
2379,12
2380,9
2381,1
2382,4
2383,3
2384,0
2385,10
2386,1
2387,1
2388,1
2389,9
2390,10
2391,2
2392,8
2393,8
2394,11
2395,0
2396,1
2397,10
2398,1
2399,6
2400,1
2401,1
2402,4
2403,12
2404,3
2405,7
2406,12
2407,4
2408,2
2409,2
2410,7
2411,12
2412,2
2413,7
2414,6
2415,3
2416,6
2417,1
2418,2
2419,4
2420,1
2421,4
2422,13
2423,13
2424,0
2425,11
2426,2
2427,2
2428,9
2429,11
2430,6
2431,12
2432,0
2433,11
2434,9
2435,12
2436,8
2437,6
2438,10
2439,1
2440,1
2441,2
2442,7
2443,11
2444,10
2445,8
2446,3
2447,0
2448,1
2449,8
2450,10
2451,1
2452,1
2453,7
2454,8
2455,2
2456,3
2457,1
2458,9
2459,12
2460,8
2461,11
2462,12
2463,9
2464,0
2465,12
2466,4
2467,2
2468,2
2469,0
2470,1
2471,1
2472,2
2473,11
2474,2
2475,12
2476,12
2477,7
2478,7
2479,12
2480,9
2481,5
2482,13
2483,12
2484,4
2485,0
2486,7
2487,9
2488,13
2489,3
2490,2
2491,11
2492,13
2493,13
2494,2
2495,0
2496,4
2497,5
2498,7
2499,6
2500,2
2501,6
2502,13
2503,8
2504,2
2505,1
2506,11
2507,0
2508,2
2509,0
2510,8
2511,4
2512,10
2513,10
2514,4
2515,4
2516,8
2517,2
2518,0
2519,4
2520,8
2521,13
2522,10
2523,0
2524,12
2525,10
2526,12
2527,8
2528,11
2529,2
2530,11
2531,7
2532,8
2533,7
2534,6
2535,2
2536,1
2537,8
2538,12
2539,2
2540,7
2541,3
2542,10
2543,4
2544,11
2545,5
2546,10
2547,4
2548,10
2549,4
2550,1
2551,2
2552,8
2553,7
2554,4
2555,12
2556,3
2557,0
2558,1
2559,1
2560,12
2561,0
2562,2
2563,5
2564,0
2565,4
2566,10
2567,2
2568,2
2569,7
2570,12
2571,7
2572,0
2573,1
2574,3
2575,11
2576,10
2577,10
2578,3
2579,8
2580,6
2581,2
2582,2
2583,7
2584,1
2585,0
2586,12
2587,2
2588,1
2589,7
2590,13
2591,2
2592,6
2593,11
2594,4
2595,12
2596,2
2597,1
2598,1
2599,12
2600,12
2601,12
2602,7
2603,1
2604,7
2605,12
2606,9
2607,11
2608,0
2609,10
2610,13
2611,4
2612,8
2613,0
2614,11
2615,11
2616,11
2617,9
2618,6
2619,12
2620,2
2621,9
2622,11
2623,2
2624,0
2625,1
2626,11
2627,8
2628,11
2629,7
2630,9
2631,3
2632,7
2633,11
2634,12
2635,9
2636,7
2637,0
2638,11
2639,12
2640,8
2641,1
2642,7
2643,11
2644,7
2645,6
2646,4
2647,12
2648,5
2649,1
2650,4
2651,3
2652,7
2653,12
2654,2
2655,1
2656,11
2657,1
2658,0
2659,2
2660,7
2661,0
2662,10
2663,2
2664,6
2665,0
2666,7
2667,11
2668,10
2669,6
2670,11
2671,0
2672,12
2673,7
2674,11
2675,10
2676,7
2677,8
2678,10
2679,8
2680,8
2681,4
2682,5
2683,8
2684,1
2685,0
2686,3
2687,10
2688,13
2689,13
2690,2
2691,6
2692,2
2693,8
2694,11
2695,2
2696,1
2697,7
2698,9
2699,13
2700,11
2701,8
2702,10
2703,0
2704,11
2705,0
2706,12
2707,9
2708,0
2709,6
2710,2
2711,0
2712,0
2713,9
2714,11
2715,10
2716,2
2717,2
2718,11
2719,3
2720,13
2721,0
2722,4
2723,0
2724,8
2725,13
2726,4
2727,11
2728,6
2729,8
2730,8
2731,2
2732,11
2733,4
2734,0
2735,9
2736,6
2737,4
2738,6
2739,2
2740,1
2741,1
2742,4
2743,0
2744,5
2745,2
2746,4
2747,2
2748,3
2749,3
2750,7
2751,7
2752,6
2753,7
2754,0
2755,4
2756,11
2757,0
2758,4
2759,6
2760,11
2761,11
2762,11
2763,3
2764,12
2765,6
2766,6
2767,3
2768,11
2769,13
2770,10
2771,5
2772,10
2773,9
2774,2
2775,1
2776,5
2777,0
2778,4
2779,7
2780,5
2781,4
2782,1
2783,0
2784,1
2785,7
2786,0
2787,2
2788,1
2789,0
2790,12
2791,11
2792,11
2793,4
2794,0
2795,11
2796,6
2797,4
2798,1
2799,9
2800,0
2801,2
2802,11
2803,4
2804,0
2805,3
2806,8
2807,3
2808,1
2809,4
2810,6
2811,1
2812,7
2813,12
2814,12
2815,8
2816,6
2817,11
2818,1
2819,2
2820,3
2821,6
2822,7
2823,11
2824,6
2825,11
2826,6
2827,2
2828,2
2829,7
2830,9
2831,2
2832,2
2833,11
2834,4
2835,13
2836,4
2837,2
2838,6
2839,8
2840,0
2841,9
2842,11
2843,9
2844,1
2845,7
2846,4
2847,7
2848,11
2849,5
2850,10
2851,6
2852,10
2853,9
2854,8
2855,1
2856,7
2857,7
2858,6
2859,1
2860,11
2861,6
2862,8
2863,8
2864,12
2865,4
2866,10
2867,2
2868,4
2869,10
2870,11
2871,8
2872,0
2873,10
2874,2
2875,6
2876,7
2877,4
2878,3
2879,9
2880,5
2881,7
2882,10
2883,12
2884,5
2885,1
2886,11
2887,2
2888,4
2889,1
2890,12
2891,10
2892,4
2893,10
2894,7
2895,6
2896,11
2897,3
2898,2
2899,0
2900,1
2901,2
2902,10
2903,13
2904,13
2905,13
2906,2
2907,6
2908,4
2909,1
2910,6
2911,6
2912,7
2913,11
2914,12
2915,5
2916,8
2917,11
2918,3
2919,3
2920,8
2921,12
2922,11
2923,6
2924,4
2925,0
2926,10
2927,0
2928,7
2929,10
2930,1
2931,3
2932,1
2933,12
2934,11
2935,6
2936,11
2937,10
2938,0
2939,10
2940,9
2941,0
2942,11
2943,12
2944,4
2945,12
2946,11
2947,11
2948,6
2949,6
2950,0
2951,12
2952,4
2953,3
2954,12
2955,0
2956,0
2957,9
2958,0
2959,0
2960,9
2961,7
2962,9
2963,6
2964,11
2965,13
2966,0
2967,8
2968,0
2969,3
2970,12
2971,3
2972,3
2973,6
2974,11
2975,1
2976,9
2977,13
2978,0
2979,6
2980,2
2981,3
2982,10
2983,12
2984,7
2985,13
2986,6
2987,9
2988,2
2989,1
2990,9
2991,2
2992,6
2993,11
2994,11
2995,10
2996,2
2997,11
2998,2
2999,9
